episode,total_reward,epsilon,loss
120,0.3599999999999852,0.8868671875860644,0.0
121,-1.5999999999999988,0.8859803203984784,0.0
122,-0.8300000000000027,0.88509434007808,0.0
123,-0.3300000000000134,0.8842092457380019,0.0
124,-1.779999999999999,0.8833250364922639,0.0
125,-1.5199999999999987,0.8824417114557717,0.0
126,-2.169999999999999,0.8815592697443159,0.0
127,1.2599999999999678,0.8806777104745716,0.0
128,1.3999999999999604,0.8797970327640969,0.0
129,-1.939999999999999,0.8789172357313328,0.0
130,-1.4899999999999989,0.8780383184956015,0.0
131,2.0299999999999896,0.8771602801771059,0.0
132,3.9699999999999704,0.8762831198969288,0.0
133,-0.590000000000007,0.8754068367770318,0.0
134,-0.6200000000000072,0.8745314299402548,0.0
135,2.9499999999999806,0.8736568985103146,0.0
136,-1.6799999999999984,0.8727832416118043,0.0
137,-0.10000000000000764,0.8719104583701925,0.0
138,-1.5999999999999988,0.8710385479118223,0.0
139,0.4799999999999791,0.8701675093639105,0.0
140,-0.540000000000008,0.8692973418545467,0.0
141,0.6999999999999771,0.8684280445126921,0.0
142,0.4399999999999862,0.8675596164681794,0.0
143,-0.6300000000000061,0.8666920568517111,0.0
144,-0.3400000000000034,0.8658253647948594,0.0
145,-1.4999999999999987,0.8649595394300645,0.0
146,-1.1899999999999986,0.8640945798906344,0.0
147,1.7899999999999867,0.8632304853107438,0.0
148,1.5799999999999788,0.862367254825433,0.0
149,-2.5799999999999987,0.8615048875706075,0.0
150,3.6799999999999553,0.8606433826830369,0.0
151,0.27999999999998604,0.8597827393003539,0.0
152,0.3499999999999934,0.8589229565610536,0.0
153,-1.1299999999999986,0.8580640336044925,0.0
154,2.2999999999999776,0.857205969570888,0.0
155,-0.08000000000000274,0.8563487636013172,0.0
156,0.02999999999999048,0.8554924148377159,0.0
157,8.479999999999938,0.8546369224228781,0.0
158,0.15999999999999837,0.8537822855004553,0.0
159,1.8399999999999839,0.8529285032149548,0.0
160,4.689999999999944,0.8520755747117399,0.0
161,-0.7600000000000042,0.8512234991370281,0.0
162,-0.9899999999999993,0.8503722756378911,0.0
163,-1.1799999999999997,0.8495219033622532,0.0
164,1.8199999999999834,0.8486723814588909,0.0
165,0.7299999999999853,0.847823709077432,0.0
166,2.439999999999963,0.8469758853683546,0.0
167,-0.7399999999999993,0.8461289094829862,0.0
168,3.719999999999974,0.8452827805735033,0.0
169,-1.2899999999999987,0.8444374977929298,0.0
170,3.2999999999999634,0.8435930602951368,0.0
171,9.659999999999913,0.8427494672348417,0.0
172,-2.329999999999999,0.8419067177676068,0.0
173,0.8499999999999828,0.8410648110498392,0.0
174,-0.09000000000000785,0.8402237462387894,0.0
175,-0.8300000000000018,0.8393835224925505,0.0
176,0.7699999999999889,0.838544138970058,0.0
177,-2.6199999999999988,0.8377055948310879,0.0
178,-0.75,0.8368678892362568,0.0
179,-1.2499999999999987,0.8360310213470206,0.0
180,4.549999999999937,0.8351949903256736,0.0
181,-0.6900000000000048,0.8343597953353479,0.0
182,1.1699999999999662,0.8335254355400126,0.0
183,2.7699999999999694,0.8326919101044725,0.0
184,-0.6200000000000037,0.831859218194368,0.0
185,-1.3299999999999987,0.8310273589761736,0.0
186,8.19999999999995,0.8301963316171974,0.0
187,3.799999999999974,0.8293661352855802,0.0
188,-0.12000000000000721,0.8285367691502946,0.0
189,5.819999999999959,0.8277082323811443,0.0
190,-0.3900000000000121,0.8268805241487632,0.0
191,-0.4600000000000106,0.8260536436246144,0.0
192,0.6799999999999802,0.8252275899809898,0.0
193,-0.7000000000000046,0.8244023623910088,0.0
194,0.14999999999998526,0.8235779600286178,0.0
195,23.669999999999803,0.8227543820685892,0.0
196,0.0899999999999892,0.8219316276865206,0.0
197,2.2699999999999534,0.8211096960588341,0.0
198,-0.7600000000000033,0.8202885863627752,0.0
199,0.5699999999999932,0.8194682977764125,0.0
200,2.159999999999977,0.818648829478636,0.0
201,4.209999999999972,0.8178301806491574,0.0
202,1.6799999999999882,0.8170123504685082,0.0
203,-1.6799999999999988,0.8161953381180397,0.0
204,-0.6200000000000063,0.8153791427799216,0.0
205,1.8899999999999837,0.8145637636371417,0.0
206,3.4699999999999704,0.8137491998735046,0.0
207,1.3599999999999728,0.812935450673631,0.0
208,0.9699999999999891,0.8121225152229574,0.0
209,-0.7100000000000044,0.8113103927077344,0.0
210,0.7099999999999937,0.8104990823150267,0.0
211,5.3199999999999505,0.8096885832327116,0.0
212,4.0299999999999585,0.8088788946494789,0.0
213,1.6499999999999853,0.8080700157548294,0.0
214,0.8199999999999932,0.8072619457390746,0.0
215,0.5599999999999783,0.8064546837933355,0.0
216,6.689999999999964,0.8056482291095421,0.0
217,-0.4700000000000104,0.8048425808804326,0.0
218,0.7699999999999863,0.8040377382995522,0.0
219,1.5899999999999839,0.8032337005612527,0.0
220,-2.039999999999999,0.8024304668606914,0.0
221,6.969999999999937,0.8016280363938307,0.0
222,7.009999999999959,0.8008264083574369,0.0
223,2.859999999999979,0.8000255819490795,0.0
224,0.6399999999999917,0.7992255563671304,0.0
225,10.869999999999898,0.7984263308107633,0.0
226,-1.8799999999999986,0.7976279044799526,0.0
227,1.189999999999987,0.7968302765754727,0.0
228,9.979999999999931,0.7960334462988972,0.0
229,2.359999999999972,0.7952374128525983,0.0
230,-1.0699999999999985,0.7944421754397457,0.0
231,0.1799999999999864,0.7936477332643059,0.0
232,-0.5400000000000054,0.7928540855310416,0.0
233,2.0499999999999776,0.7920612314455105,0.0
234,0.1699999999999875,0.7912691702140651,0.0
235,-0.06000000000000849,0.790477901043851,0.0
236,-0.43000000000001126,0.7896874231428072,0.0
237,-1.1599999999999997,0.7888977357196644,0.0
238,-0.5200000000000085,0.7881088379839447,0.0
239,2.1099999999999737,0.7873207291459607,0.0
240,-0.7600000000000033,0.7865334084168147,0.0
241,1.8399999999999723,0.7857468750083979,0.0
242,1.0699999999999896,0.7849611281333895,0.0
243,4.289999999999978,0.784176167005256,0.0
244,3.5499999999999687,0.7833919908382508,0.0
245,2.4199999999999813,0.7826085988474126,0.0
246,-0.5200000000000058,0.7818259902485653,0.0
247,2.299999999999973,0.7810441642583167,0.0
248,7.869999999999962,0.7802631200940584,0.0
249,2.3499999999999783,0.7794828569739644,0.0
250,0.13999999999998725,0.7787033741169904,0.0
251,20.499999999999766,0.7779246707428734,0.0
252,7.699999999999935,0.7771467460721305,0.0
253,-1.4699999999999989,0.7763695993260584,0.0
254,-1.2099999999999986,0.7755932297267324,0.0
255,4.179999999999955,0.7748176364970056,0.0
256,2.049999999999968,0.7740428188605086,0.0
257,6.969999999999962,0.7732687760416481,0.0
258,13.869999999999882,0.7724955072656065,0.0
259,0.739999999999994,0.7717230117583408,0.0
260,-1.859999999999999,0.7709512887465825,0.0
261,3.0999999999999908,0.7701803374578359,0.0
262,-1.4999999999999991,0.7694101571203781,0.0
263,1.8799999999999706,0.7686407469632577,0.0
264,2.2699999999999703,0.7678721062162944,0.0
265,-1.009999999999999,0.7671042341100781,0.0
266,2.009999999999983,0.766337129875968,0.0
267,0.6799999999999873,0.7655707927460921,0.0
268,-1.629999999999999,0.764805221953346,0.0
269,1.7399999999999762,0.7640404167313927,0.0
270,2.7799999999999843,0.7632763763146613,0.0
271,0.5199999999999827,0.7625130999383466,0.0
272,1.3399999999999883,0.7617505868384082,0.0
273,-1.7399999999999989,0.7609888362515699,0.0
274,8.789999999999884,0.7602278474153183,0.0
275,3.059999999999979,0.759467619567903,0.0
276,2.359999999999985,0.7587081519483351,0.0
277,6.749999999999945,0.7579494437963867,0.0
278,1.3099999999999703,0.7571914943525904,0.0
279,0.9899999999999896,0.7564343028582378,0.0
280,2.139999999999983,0.7556778685553796,0.0
281,-0.4800000000000031,0.7549221906868242,0.0
282,4.729999999999924,0.7541672684961374,0.0
283,1.7599999999999865,0.7534131012276413,0.0
284,5.039999999999969,0.7526596881264136,0.0
285,2.289999999999985,0.7519070284382872,0.0
286,3.2999999999999616,0.7511551214098489,0.0
287,5.289999999999953,0.750403966288439,0.0
288,2.379999999999982,0.7496535623221505,0.0
289,1.399999999999988,0.7489039087598284,0.0
290,2.1499999999999746,0.7481550048510686,0.0
291,2.0199999999999827,0.7474068498462175,0.0
292,5.419999999999963,0.7466594429963713,0.0
293,-0.26000000000001044,0.745912783553375,0.0
294,1.1499999999999764,0.7451668707698216,0.0
295,4.77999999999998,0.7444217038990517,0.0
296,9.019999999999923,0.7436772821951526,0.0
297,3.179999999999975,0.7429336049129575,0.0
298,2.1299999999999732,0.7421906713080445,0.0
299,0.27999999999998515,0.7414484806367364,0.0
300,-2.6199999999999988,0.7407070321560997,0.0
301,6.139999999999967,0.7399663251239436,0.0
302,1.9099999999999717,0.7392263587988196,0.0
303,1.1499999999999764,0.7384871324400207,0.0
304,-0.270000000000012,0.7377486453075807,0.0
305,13.139999999999938,0.737010896662273,0.0
306,11.879999999999926,0.7362738857656108,0.0
307,0.3999999999999915,0.7355376118798452,0.0
308,1.3699999999999743,0.7348020742679654,0.0
309,3.3499999999999766,0.7340672721936974,0.0
310,3.4299999999999606,0.7333332049215037,0.0
311,0.41999999999999016,0.7325998717165821,0.0
312,-0.9899999999999993,0.7318672718448656,0.0
313,-1.2899999999999987,0.7311354045730207,0.0
314,16.479999999999833,0.7304042691684477,0.0
315,-0.7600000000000033,0.7296738648992792,0.0
316,4.739999999999942,0.7289441910343799,0.0
317,6.85999999999995,0.7282152468433455,0.0
318,1.889999999999982,0.7274870315965022,0.0
319,-2.899999999999999,0.7267595445649057,0.0
320,5.669999999999936,0.7260327850203407,0.0
321,9.299999999999931,0.7253067522353204,0.0
322,-0.5200000000000085,0.724581445483085,0.0
323,7.309999999999947,0.723856864037602,0.0
324,3.169999999999977,0.7231330071735643,0.0
325,6.6099999999999675,0.7224098741663908,0.0
326,5.329999999999968,0.7216874642922244,0.0
327,2.1699999999999875,0.7209657768279322,0.0
328,4.239999999999965,0.7202448110511043,0.0
329,8.709999999999933,0.7195245662400531,0.0
330,4.899999999999972,0.7188050416738131,0.0
331,4.899999999999929,0.7180862366321393,0.0
332,1.9499999999999593,0.7173681503955072,0.0
333,3.1299999999999795,0.7166507822451117,0.0
334,-1.8799999999999986,0.7159341314628666,0.0
335,0.7999999999999732,0.7152181973314037,0.0
336,-0.24000000000001442,0.7145029791340722,0.0
337,-0.04999999999999982,0.7137884761549381,0.0
338,-0.15000000000001723,0.7130746876787832,0.0
339,-1.879999999999999,0.7123616129911045,0.0
340,0.1399999999999828,0.7116492513781133,0.0
341,8.269999999999945,0.7109376021267352,0.0
342,8.089999999999947,0.7102266645246085,0.0
343,0.9499999999999806,0.7095164378600839,0.0
344,2.109999999999988,0.7088069214222238,0.0
345,4.579999999999957,0.7080981145008015,0.0
346,-0.08000000000000895,0.7073900163863007,0.0
347,2.999999999999959,0.7066826263699144,0.0
348,-0.9999999999999991,0.7059759437435444,0.0
349,5.289999999999974,0.7052699677998009,0.0
350,4.219999999999933,0.704564697832001,0.0
351,3.2099999999999547,0.7038601331341691,0.0
352,0.9699999999999802,0.7031562730010349,0.0
353,-0.5500000000000078,0.7024531167280339,0.0
354,9.169999999999932,0.7017506636113059,0.0
355,21.859999999999822,0.7010489129476946,0.0
356,5.399999999999956,0.7003478640347469,0.0
357,2.5499999999999874,0.6996475161707122,0.0
358,-1.529999999999999,0.6989478686545415,0.0
359,7.059999999999963,0.698248920785887,0.0
360,1.7399999999999682,0.6975506718651011,0.0
361,1.399999999999988,0.6968531211932361,0.0
362,9.949999999999939,0.6961562680720428,0.0
363,0.4199999999999786,0.6954601118039707,0.0
364,0.21999999999998554,0.6947646516921667,0.0
365,-0.8500000000000023,0.6940698870404746,0.0
366,1.2699999999999783,0.6933758171534341,0.0
367,2.8899999999999837,0.6926824413362807,0.0
368,2.6399999999999864,0.6919897588949444,0.0
369,1.6499999999999853,0.6912977691360495,0.0
370,-0.26000000000000867,0.6906064713669134,0.0
371,0.6799999999999757,0.6899158648955466,0.0
372,0.09999999999997833,0.689225949030651,0.0
373,4.689999999999934,0.6885367230816204,0.0
374,-1.5399999999999987,0.6878481863585387,0.0
375,10.949999999999914,0.6871603381721801,0.0
376,1.0399999999999894,0.686473177834008,0.0
377,6.429999999999968,0.685786704656174,0.0
378,0.48999999999999044,0.6851009179515178,0.0
379,2.419999999999984,0.6844158170335664,0.0
380,-1.979999999999999,0.6837314012165328,0.0
381,-0.5699999999999985,0.6830476698153162,0.0
382,2.9699999999999607,0.6823646221455009,0.0
383,3.0299999999999745,0.6816822575233553,0.0
384,-0.7200000000000042,0.6810005752658319,0.0
385,3.6399999999999793,0.680319574690566,0.0
386,0.16999999999999638,0.6796392551158754,0.0
387,5.419999999999968,0.6789596158607596,0.0
388,2.7799999999999674,0.6782806562448989,0.0
389,4.9999999999999645,0.677602375588654,0.0
390,1.6399999999999704,0.6769247732130653,0.0
391,6.0699999999999665,0.6762478484398523,0.0
392,7.839999999999918,0.6755716005914124,0.0
393,0.7799999999999718,0.674896028990821,0.0
394,-0.7800000000000038,0.6742211329618302,0.0
395,-0.06000000000000405,0.6735469118288684,0.0
396,4.7999999999999705,0.6728733649170395,0.0
397,1.9199999999999768,0.6722004915521225,0.0
398,1.4399999999999817,0.6715282910605703,0.0
399,-0.910000000000001,0.6708567627695098,0.0
400,4.249999999999941,0.6701859060067403,0.0
401,3.0899999999999785,0.6695157201007336,0.0
402,1.189999999999979,0.6688462043806328,0.0
403,5.149999999999974,0.6681773581762521,0.0
404,14.129999999999923,0.6675091808180759,0.0
405,2.0099999999999696,0.6668416716372578,0.0
406,-1.979999999999999,0.6661748299656206,0.0
407,-0.6799999999999997,0.6655086551356549,0.0
408,-1.899999999999999,0.6648431464805192,0.0
409,6.37999999999994,0.6641783033340387,0.0
410,4.409999999999972,0.6635141250307047,0.0
411,6.1199999999999655,0.662850610905674,0.0
412,3.5599999999999703,0.6621877602947683,0.0
413,1.5299999999999896,0.6615255725344735,0.0
414,0.79999999999999,0.660864046961939,0.0
415,7.859999999999946,0.660203182914977,0.0
416,2.6699999999999857,0.6595429797320621,0.0
417,3.7099999999999778,0.6588834367523301,0.0
418,8.60999999999992,0.6582245533155777,0.0
419,1.4299999999999695,0.6575663287622622,0.0
420,0.7799999999999754,0.6569087624334999,0.0
421,7.059999999999967,0.6562518536710664,0.0
422,3.4199999999999537,0.6555956018173954,0.0
423,-0.5200000000000058,0.654940006215578,0.0
424,2.4199999999999813,0.6542850662093624,0.0
425,0.7799999999999674,0.6536307811431531,0.0
426,1.929999999999981,0.65297715036201,0.0
427,8.489999999999943,0.6523241732116479,0.0
428,20.29999999999984,0.6516718490384363,0.0
429,2.119999999999984,0.6510201771893979,0.0
430,-1.0599999999999992,0.6503691570122084,0.0
431,3.0299999999999834,0.6497187878551962,0.0
432,4.97999999999997,0.649069069067341,0.0
433,3.3599999999999834,0.6484199999982736,0.0
434,0.40999999999999037,0.6477715799982753,0.0
435,2.7499999999999813,0.647123808418277,0.0
436,-0.19000000000000483,0.6464766846098587,0.0
437,4.7799999999999745,0.6458302079252489,0.0
438,6.879999999999972,0.6451843777173236,0.0
439,2.2499999999999813,0.6445391933396063,0.0
440,3.9099999999999575,0.6438946541462667,0.0
441,4.889999999999963,0.6432507594921204,0.0
442,0.6599999999999762,0.6426075087326283,0.0
443,4.5199999999999765,0.6419649012238956,0.0
444,9.179999999999922,0.6413229363226717,0.0
445,7.719999999999937,0.640681613386349,0.0
446,2.6199999999999752,0.6400409317729626,0.0
447,10.159999999999924,0.6394008908411897,0.0
448,4.1899999999999515,0.6387614899503485,0.0
449,1.159999999999986,0.6381227284603982,0.0
450,1.649999999999979,0.6374846057319378,0.0
451,9.399999999999919,0.6368471211262058,0.0
452,8.219999999999942,0.6362102740050796,0.0
453,0.8499999999999925,0.6355740637310745,0.0
454,3.2299999999999756,0.6349384896673435,0.0
455,5.259999999999929,0.6343035511776761,0.0
456,3.7399999999999753,0.6336692476264985,0.0
457,0.4299999999999917,0.6330355783788719,0.0
458,2.2599999999999847,0.632402542800493,0.0
459,19.019999999999833,0.6317701402576925,0.0
460,1.9599999999999929,0.6311383701174348,0.0
461,0.33999999999997677,0.6305072317473174,0.0
462,8.44999999999994,0.6298767245155701,0.0
463,0.9099999999999753,0.6292468477910546,0.0
464,2.80999999999998,0.6286176009432635,0.0
465,4.8299999999999805,0.6279889833423202,0.0
466,3.859999999999973,0.6273609943589779,0.0
467,10.489999999999927,0.6267336333646188,0.0
468,0.9599999999999698,0.6261068997312542,0.0
469,4.40999999999997,0.6254807928315229,0.0
470,0.7599999999999918,0.6248553120386914,0.0
471,16.76999999999984,0.6242304567266527,0.0
472,-0.050000000000007816,0.623606226269926,0.0
473,2.869999999999976,0.6229826200436561,0.0
474,-1.0899999999999985,0.6223596374236124,0.0
475,-0.05000000000001048,0.6217372777861888,0.0
476,4.8899999999999615,0.6211155405084027,0.0
477,2.1299999999999724,0.6204944249678943,0.0
478,11.299999999999917,0.6198739305429264,0.0
479,-0.5099999999999993,0.6192540566123834,0.0
480,-1.4899999999999989,0.6186348025557711,0.0
481,0.6599999999999895,0.6180161677532153,0.0
482,1.8399999999999723,0.6173981515854621,0.0
483,4.619999999999978,0.6167807534338766,0.0
484,6.789999999999969,0.6161639726804428,0.0
485,8.929999999999936,0.6155478087077623,0.0
486,-0.7999999999999989,0.6149322608990545,0.0
487,6.5699999999999665,0.6143173286381555,0.0
488,0.3199999999999834,0.6137030113095173,0.0
489,3.559999999999981,0.6130893082982078,0.0
490,4.329999999999973,0.6124762189899097,0.0
491,2.199999999999986,0.6118637427709198,0.0
492,2.6399999999999846,0.6112518790281489,0.0
493,-0.1600000000000108,0.6106406271491208,0.0
494,3.599999999999973,0.6100299865219717,0.0
495,1.3599999999999772,0.6094199565354498,0.0
496,4.0599999999999685,0.6088105365789144,0.0
497,0.23999999999998778,0.6082017260423355,0.0
498,0.7399999999999753,0.6075935243162931,0.0
499,3.0499999999999723,0.6069859307919768,0.0
500,0.6399999999999881,0.6063789448611848,0.0
501,3.7099999999999813,0.6057725659163237,0.0
502,11.169999999999957,0.6051667933504074,0.0
503,6.939999999999962,0.6045616265570569,0.0
504,6.10999999999995,0.6039570649304998,0.0
505,6.199999999999944,0.6033531078655693,0.0
506,0.05999999999999073,0.6027497547577038,0.0
507,1.7599999999999714,0.602147005002946,0.0
508,12.559999999999915,0.6015448579979431,0.0
509,0.659999999999977,0.6009433131399452,0.0
510,-0.4700000000000042,0.6003423698268052,0.0
511,1.6899999999999649,0.5997420274569785,0.0
512,5.7299999999999525,0.5991422854295215,0.0
513,4.089999999999973,0.598543143144092,0.0
514,5.099999999999964,0.5979446000009478,0.0
515,2.049999999999973,0.5973466554009469,0.0
516,7.129999999999955,0.596749308745546,0.0
517,3.9199999999999697,0.5961525594368005,0.0
518,4.079999999999968,0.5955564068773637,0.0
519,5.109999999999973,0.5949608504704863,0.0
520,3.289999999999969,0.5943658896200158,0.0
521,17.40999999999982,0.5937715237303958,0.0
522,2.2299999999999747,0.5931777522066654,0.0
523,3.079999999999984,0.5925845744544587,0.0
524,10.429999999999923,0.5919919898800042,0.0
525,2.3299999999999716,0.5913999978901242,0.0
526,-0.7400000000000047,0.590808597892234,0.0
527,14.559999999999844,0.5902177892943418,0.0
528,1.1799999999999695,0.5896275715050474,0.0
529,1.2099999999999689,0.5890379439335424,0.0
530,3.19999999999996,0.5884489059896089,0.0
531,8.919999999999945,0.5878604570836192,0.0
532,7.829999999999963,0.5872725966265356,0.0
533,1.9099999999999788,0.5866853240299091,0.0
534,1.6099999999999612,0.5860986387058792,0.0
535,10.629999999999901,0.5855125400671733,0.0
536,0.39999999999997726,0.5849270275271061,0.0
537,0.8199999999999728,0.584342100499579,0.0
538,9.389999999999946,0.5837577583990794,0.0
539,4.049999999999985,0.5831740006406804,0.0
540,3.3599999999999817,0.5825908266400397,0.0
541,5.859999999999973,0.5820082358133997,0.0
542,6.579999999999936,0.5814262275775862,0.0
543,2.8399999999999723,0.5808448013500086,0.0
544,3.4999999999999787,0.5802639565486586,0.0
545,0.4199999999999786,0.57968369259211,0.0
546,32.310000000000095,0.5791040088995179,0.0
547,1.9099999999999815,0.5785249048906184,0.0
548,2.079999999999967,0.5779463799857277,0.0
549,7.40999999999995,0.577368433605742,0.0
550,1.8899999999999881,0.5767910651721362,0.0
551,1.9399999999999915,0.576214274106964,0.0
552,10.10999999999991,0.5756380598328571,0.0
553,7.749999999999918,0.5750624217730242,0.0
554,6.449999999999967,0.5744873593512512,0.0
555,1.4099999999999895,0.5739128719918999,0.0
556,6.82999999999994,0.573338959119908,0.0
557,7.71999999999997,0.572765620160788,0.0
558,6.209999999999971,0.5721928545406272,0.0
559,-0.09000000000000696,0.5716206616860866,0.0
560,7.2499999999999485,0.5710490410244006,0.0
561,31.860000000000134,0.5704779919833761,0.0
562,1.0399999999999876,0.5699075139913927,0.0
563,7.019999999999968,0.5693376064774013,0.0
564,-0.6100000000000065,0.5687682688709239,0.0
565,22.13999999999981,0.5681995006020529,0.0
566,2.9099999999999815,0.5676313011014509,0.0
567,16.16999999999984,0.5670636698003494,0.0
568,3.35999999999998,0.5664966061305491,0.0
569,4.109999999999978,0.5659301095244186,0.0
570,3.6399999999999686,0.5653641794148941,0.0
571,10.189999999999907,0.5647988152354793,0.0
572,2.249999999999986,0.5642340164202437,0.0
573,4.779999999999969,0.5636697824038235,0.0
574,14.209999999999942,0.5631061126214196,0.0
575,0.6499999999999915,0.5625430065087982,0.0
576,12.05999999999995,0.5619804635022894,0.0
577,8.64999999999992,0.561418483038787,0.0
578,0.7999999999999918,0.5608570645557482,0.0
579,6.869999999999958,0.5602962074911925,0.0
580,3.2899999999999654,0.5597359112837013,0.0
581,3.8799999999999724,0.5591761753724176,0.0
582,6.73999999999997,0.5586169991970452,0.0
583,9.219999999999901,0.5580583821978482,0.0
584,0.21999999999998554,0.5575003238156504,0.0
585,1.8899999999999846,0.5569428234918348,0.0
586,6.909999999999961,0.5563858806683429,0.0
587,1.9099999999999797,0.5558294947876746,0.0
